asset_uuid,title,identifier,publisher,manifest_uri
v1HcUIVjeHUoimZUqhVHWFqr,"Illustratie uit Missale Romanum voorstellende ""De aanbidding der Herders""",RH.P.0158,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/v1HcUIVjeHUoimZUqhVHWFqr.json
h1KXA6rYLLdAMiABVoMgyCd3,"Illustratie uit Missale Romanum voorstellende ""Het Laatste Avondmaal""",RH.P.0155,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/h1KXA6rYLLdAMiABVoMgyCd3.json
Y1bhZX5UNboIucTqSRV4Tzf0,"Illustratie uit Missale Romanum voorstellende ""De boodschap aan Maria""",RH.P.0159,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Y1bhZX5UNboIucTqSRV4Tzf0.json
I1M7OgHrWceT2jBSTSRCwtrH,S. Maria,RH.P.0163,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/I1M7OgHrWceT2jBSTSRCwtrH.json
z1UZlbhLcIAXQInUPXMDrJez,"Christus ""Salvator Mundi""",RH.P.0162,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/z1UZlbhLcIAXQInUPXMDrJez.json
Y2JgbLOXRLYYcVaULGoIoRj2,Frontispice,RH.P.0161,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Y2JgbLOXRLYYcVaULGoIoRj2.json
krL7fWQeDZcjpdHTeU2BAAc6,"Illustratie uit Missale Romanum voorstellende "" De Kalvarieberg""",RH.P.0160,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/krL7fWQeDZcjpdHTeU2BAAc6.json
g1Z94lROUbQqoKbTtRFg95ZW,S. Petrus,RH.P.0164,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/g1Z94lROUbQqoKbTtRFg95ZW.json
V1VZ8fHgj9fefSYSSLKzC8im,S. Jacobus,RH.P.0166,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/V1VZ8fHgj9fefSYSSLKzC8im.json
KiIJG9KshAnOUnXd4569xp69,S. Paulus,RH.P.0165,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/KiIJG9KshAnOUnXd4569xp69.json
Z1NZmVKWV4kdYolvVN4j98Sf,S. Andreas,RH.P.0168,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Z1NZmVKWV4kdYolvVN4j98Sf.json
D2eDfLreJlBKBfK3IlYY6Sfz,S. Joannes,RH.P.0167,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/D2eDfLreJlBKBfK3IlYY6Sfz.json
t2VqGDOYVhScZMEXZWd9Yf04,S. Bartholomaeus,RH.P.0171,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/t2VqGDOYVhScZMEXZWd9Yf04.json
z2VHcpLUGHpJUEWQbKseryMI,S. Matthaeus,RH.P.0172,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/z2VHcpLUGHpJUEWQbKseryMI.json
icMdb6ahtsfDiRDQBUShZ2O4,S. Philippus,RH.P.0169,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/icMdb6ahtsfDiRDQBUShZ2O4.json
M2lnH7nOkig2iaDfMAkhPkCU,S. Thomas,RH.P.0170,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/M2lnH7nOkig2iaDfMAkhPkCU.json
jFdUJfAaaOfOeTmXSatgY3eD,S. Jacobus,RH.P.0173,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/jFdUJfAaaOfOeTmXSatgY3eD.json
B1EPWoKhiRRrqKqtFd1cfy13,S. Thadaeus,RH.P.0175,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/B1EPWoKhiRRrqKqtFd1cfy13.json
W1tHcdHVRYOCLOZ6JW9E5XR9,S. Matthias,RH.P.0176,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/W1tHcdHVRYOCLOZ6JW9E5XR9.json
h1sQpVuKiHSTLSKVpiOqDbqK,S. Simon,RH.P.0174,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/h1sQpVuKiHSTLSKVpiOqDbqK.json
k1GqCMIglHfSdSbPiaomCu5i,Cour de la Maison de Rubens à Anvers,RH.P.0178,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/k1GqCMIglHfSdSbPiaomCu5i.json
fMe8XvbLXNcPBSJPXsWVBFaw,Cour de la Maison de Rubens à Anvers,RH.P.0179,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/fMe8XvbLXNcPBSJPXsWVBFaw.json
aiOshGcMBkSXGVcVo7hzlctF,Carolus-Borromeuskerk,RH.P.0177,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/aiOshGcMBkSXGVcVo7hzlctF.json
u1SelVJmVJcdcHCvtjjQCV8l,Pavillon du jardin de la Maison de Rubens,RH.P.0187,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/u1SelVJmVJcdcHCvtjjQCV8l.json
Q1ZeJmHT4VlUELNC4bVbRiCd,Elévation du portique intérieur de la Maison de Rubens,RH.P.0186,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Q1ZeJmHT4VlUELNC4bVbRiCd.json
akSOBKOaMnIVZsgeT4Mqyjac,S. Andreas,RH.P.0194,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/akSOBKOaMnIVZsgeT4Mqyjac.json
F2ZITfbQOSOdZ4NSPcDTlX2s,S. Thadaeus,RH.P.0193,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/F2ZITfbQOSOdZ4NSPcDTlX2s.json
vbtQTiePjHZPioMHSQW8Al2d,Ruebens's Wife,RH.P.0198,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/vbtQTiePjHZPioMHSQW8Al2d.json
E2Zi8YcKVXplYEUfCJrsKNyV,Cour de la Maison de Rubens à Anvers,RH.P.0180,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/E2Zi8YcKVXplYEUfCJrsKNyV.json
KFaguXVWeRmPKcHNwMMJQVCi,"Frontispice van ""De Kerckelijcke Historie van de gheboorte onses Heeren Jesu Christi tot het tegenwoordich jaer M.DC.XXII...",RH.P.0185,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/KFaguXVWeRmPKcHNwMMJQVCi.json
OCASmjhHQJPjsgRUSChgI6oF,"Excelentissimus Dns. D. Petrus Paulus Rubenius pictores Appeles, decus... extraordinarium misit",RH.P.0181,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/OCASmjhHQJPjsgRUSChgI6oF.json
y147HB9mSVQZKocoXkY1kxLL,"Excelentissimus Dns. D. Petrus Paulus Rubenius pictores Appeles, decus... extraordinarium misit",RH.P.0182,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/y147HB9mSVQZKocoXkY1kxLL.json
DWGbPBqNnQp5JPIg4iCqhu0y,"Excelentissimus Dns. D. Petrus Paulus Rubenius pictores Appeles, decus... extraordinarium misit",RH.P.0183,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/DWGbPBqNnQp5JPIg4iCqhu0y.json
L1vhhFmbolvVMN9glIoc7Hbj,Un Docteur de Louvain peint par P.P. Rubens et gravé par Ic Coelémans. 45,RH.P.0184,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/L1vhhFmbolvVMN9glIoc7Hbj.json
naRIB5bojSTNdSaLMuAZXOvK,"Illustratie uit Missale Romanum voorstellende ""O.L. Vrouw-Hemelvaart""",RH.P.0206,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/naRIB5bojSTNdSaLMuAZXOvK.json
xchWXZ1aWTPhNWGPgqXDtDMy,"Illustratie uit Missale Romanum voorstellende ""Het Laatste Avondmaal""",RH.P.0207,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/xchWXZ1aWTPhNWGPgqXDtDMy.json
Q1QDvYjNAudXOHm3IXjhfILV,"Illustratie uit Missale Romanum voorstellende ""O.H. Hemelvaart""",RH.P.0208,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Q1QDvYjNAudXOHm3IXjhfILV.json
rcivif4dOMqlfBbTjqjgqI3z,"Illustratie uit Missale Romanum voorstellende ""De boodschap aan Maria""",RH.P.0212,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/rcivif4dOMqlfBbTjqjgqI3z.json
X1DRUiLbSem5UilVGM9ojpvf,"Illustratie uit Missale Romanum voorstellende ""De nederdaling van de H. Geest""",RH.P.0211,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/X1DRUiLbSem5UilVGM9ojpvf.json
K1aPIeHSdcd1JWWXFpUSJZEe,"Illustratie uit Missale Romanum voorstellende ""De aanbidding der Herders""",RH.P.0209,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/K1aPIeHSdcd1JWWXFpUSJZEe.json
DcZhcWrGAhdSm8LTOKWZYPHd,"Illustratie uit Missale Romanum voorstellende ""De boodschap aan Maria""",RH.P.0210,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/DcZhcWrGAhdSm8LTOKWZYPHd.json
LXORI9HEEYJFjhTYVXO0LiAN,"Illustratie uit Missale Romanum voorstellende ""O.-L.-Vrouw-Hemelvaart""",RH.P.0214,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/LXORI9HEEYJFjhTYVXO0LiAN.json
fMDZIJNYpEPOSZPkKsSwSSMS,"Illustratie uit Missale Romanum voorstellende ""Allerheiligen""",RH.P.0213,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/fMDZIJNYpEPOSZPkKsSwSSMS.json
j1ldplTtjRWYUkRpooo9Aht5,"Illustratie uit Missale voorstellende ""Christus aan het kruis""",RH.P.0216,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/j1ldplTtjRWYUkRpooo9Aht5.json
o1dRgLWSPKfdZMpgMqBOH8GV,"Illustratie uit Missale Romanum voorstellende ""Allerheiligen""",RH.P.0215,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/o1dRgLWSPKfdZMpgMqBOH8GV.json
w2NHfbSHQpbSdWqV9WqteF1f,Pierre Paul Rubens,RH.P.0204,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/w2NHfbSHQpbSdWqV9WqteF1f.json
S2YGqWXlXFcdGUacThPA5q4q,"Illustratie uit Missale Romanum voorstellende ""Allerheiligen""",RH.P.0205,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/S2YGqWXlXFcdGUacThPA5q4q.json
XGiGIOgWbaTrgOSiSZCRkifg,De tijd besnijdt de vleugel der Liefde,RH.P.0200,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/XGiGIOgWbaTrgOSiSZCRkifg.json
b1Dza8dMl87hMHjO8jtkfTbA,Pierre Paul Rubens,RH.P.0203,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/b1Dza8dMl87hMHjO8jtkfTbA.json
H1lhCRXdVTCGNdAaaZQldk27,"Illustratie uit Missale voorstellende ""De verrijzenis van Christus""",RH.P.0217,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/H1lhCRXdVTCGNdAaaZQldk27.json
d29VOjNNNUR4MewihWmii2JC,"Illustratie uit Missale voorstellende ""Het Laatste Avondmaal""",RH.P.0220,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/d29VOjNNNUR4MewihWmii2JC.json
PrLrMCRcsWwVURMbvYsC3LVo,"Illustratie uit Missale voorstellende ""Het Laatste Avondmaal""",RH.P.0218,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/PrLrMCRcsWwVURMbvYsC3LVo.json
lglYPXjoWdeZdGOeOnlnqUqk,S. Jacobus major,RH.P.0222,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/lglYPXjoWdeZdGOeOnlnqUqk.json
GeTUjhAXFbpXGTVJSHLbi5nl,S. Thomas,RH.P.0221,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/GeTUjhAXFbpXGTVJSHLbi5nl.json
s1XlVYRiG6qaffgmRm9segwb,S. Matthaeus,RH.P.0224,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/s1XlVYRiG6qaffgmRm9segwb.json
sMZUUSqJWucHQNcnBJKqjZfr,S. Thadaeus,RH.P.0223,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/sMZUUSqJWucHQNcnBJKqjZfr.json
TSgdOHSbYplSSkVLfGhAST4k,S. Matthias,RH.P.0226,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/TSgdOHSbYplSSkVLfGhAST4k.json
f2FCmbWJkJQRnGYkMCClZ3vB,S. Bartholomaeus,RH.P.0225,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/f2FCmbWJkJQRnGYkMCClZ3vB.json
eNmGvfWVTbCnNOWVc6f2eeum,S. Simon,RH.P.0227,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/eNmGvfWVTbCnNOWVc6f2eeum.json
P1TfYnVa8UQRHjOdMT5h4usH,S. Philippus,RH.P.0228,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/P1TfYnVa8UQRHjOdMT5h4usH.json
x1PYAYVSVmUiVncQe5lx21ZC,"Illustratie uit Missale / Brevarium voorstellend :De verrijzenis van Christus""",RH.P.0229,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/x1PYAYVSVmUiVncQe5lx21ZC.json
r2JYYXuelbXmRZSRw3qimjYH,"Illustratie uit Missale voorstellende ""De verrijzenis van Christus""",RH.P.0230,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/r2JYYXuelbXmRZSRw3qimjYH.json
z2A9XCOMbQIURaWWVeV4FaGn,"Illustratie uit Missale voorstellende ""O.H-Hemelvaart""",RH.P.0231,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/z2A9XCOMbQIURaWWVeV4FaGn.json
s1dTWEOSeQe5XSNsW9IymLkE,"Hecate Triformis, reproductie van antiek beeldhouwwerk",RH.B.063,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/s1dTWEOSeQe5XSNsW9IymLkE.json
l1lYHRiXTVtrIRkorStFdq42,koperen kaarsenhouder,RH.G.001,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/l1lYHRiXTVtrIRkorStFdq42.json
eaXVZCLOYdHgGc8VWjup25Uc,"Illustratie uit Missale voorstellende ""De nederdaling van de H. Geest""",RH.P.0241,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/eaXVZCLOYdHgGc8VWjup25Uc.json
fhGWEJTKaIXHadQlQQ7OcT1z,"""La peinture de la serenissime princesse Isabelle Claire Eugenie",RH.P.0242,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/fhGWEJTKaIXHadQlQQ7OcT1z.json
RuOQpaO9SkdUfUMXKL5NpK2Y,Catera sexaginta quinque Graecorum patrum S. Lucam...à Balthasare Corderio Antwerp. Doctore Theologo Soc. Jesu,RH.P.0243,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/RuOQpaO9SkdUfUMXKL5NpK2Y.json
I2IXDKCtHkPMnKQ7dehicbrc,"""Romanae et Graecae antiquitatis",RH.P.0244,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/I2IXDKCtHkPMnKQ7dehicbrc.json
c1owQG4eheRepTQKdofkMZCI,"""De Justitia et Jure",RH.P.0245,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/c1owQG4eheRepTQKdofkMZCI.json
lcHYwVggDZKGepnjsLZNmbHi,"""De Justitia et Jure",RH.P.0246,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/lcHYwVggDZKGepnjsLZNmbHi.json
l1VVJVhAfIVpNSVQRhSIEotU,"Frontispice van ""De Justitia et Jure",RH.P.0247,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/l1VVJVhAfIVpNSVQRhSIEotU.json
u2MTIoZYiARQJCaceRj1fZJZ,"Frontispice van ""Commentaria in Ecclesiasticum auctore R.P. Cornelio Cornelii a Lapide",RH.P.0248,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/u2MTIoZYiARQJCaceRj1fZJZ.json
z2QOcIXU8lX4ZeEWMNYl6xl7,"Frontispice van ""Commentaria in Ecclesiasticum auctore R.P. Cornelio Cornelii à Lapide",RH.P.0249,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/z2QOcIXU8lX4ZeEWMNYl6xl7.json
N1QbxNTbQtgQLXohSOkTwxOC,"Frontispice van ""Commentaria in acta apostolorum",RH.P.0250,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/N1QbxNTbQtgQLXohSOkTwxOC.json
vacXXdpBkJTQosEGgmrHL8TW,"Frontispice van ""Vitae patrum",RH.P.0251,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/vacXXdpBkJTQosEGgmrHL8TW.json
m2QHoGCPbIYIiRWGVfjCqQkY,"Frontispice van ""R.P. Oliveri Bonarti Societ. Jesy Theologi in Ecclesiasticum commentarius",RH.P.0252,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/m2QHoGCPbIYIiRWGVfjCqQkY.json
G2OJf7hNRBfEaVXgALRDMPSs,"Frontispice van ""Obsidio Bredana armis Philippi IIII",RH.P.0253,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/G2OJf7hNRBfEaVXgALRDMPSs.json
c2fkVpaYHbaKfZ66SbQAyete,Séneca rechtop in een bad en stervend,RH.P.0254,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/c2fkVpaYHbaKfZ66SbQAyete.json
l1aJCEmoYghDWIJVRX52FkKV,Ecce Homo,RH.P.0255,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/l1aJCEmoYghDWIJVRX52FkKV.json
P2ZcVWYWlDfUNGNqYJiKULK9,Frontispice met portret van de Infante Isabella,RH.P.0256,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/P2ZcVWYWlDfUNGNqYJiKULK9.json
Hego2NCTQUclUH9EKMRy1fvF,"Frontispice van ""Thesaurus doctrinae Christianae auctore R.D. Nicolas Turlot...""",RH.P.0260,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/Hego2NCTQUclUH9EKMRy1fvF.json
U2SlYXgjlC5MXLETSi3ee68n,"Frontispice van ""Mathiae Casimiri Sarbievii e Soc. Jesu Lyricorum libri IV.",RH.P.0258,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/U2SlYXgjlC5MXLETSi3ee68n.json
I1hRcXNUKg9eKRFnqZ75vjfL,Silvestri à Petrosancta Symbola Heroica,RH.P.0259,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/I1hRcXNUKg9eKRFnqZ75vjfL.json
A1MctYJN5UPXdTYnZXPtKJcj,Heilige familie met St. Jan en Ste. Elisabeth,RH.P.0261,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/A1MctYJN5UPXdTYnZXPtKJcj.json
K1DkgZNlPWZSG7wYNemBMe5p,Winterlandschap met vallende sneeuw en stal,RH.P.0263,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/K1DkgZNlPWZSG7wYNemBMe5p.json
dcmV9gfpKfHOfTfxDPwTCMIT,Een dorpdans,RH.P.0262,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/dcmV9gfpKfHOfTfxDPwTCMIT.json
c9MMNWceZQhKdBGVgoF0Viwd,Afgietsel van antieke vaas in agaat toebehorend aan Rubens,RH.K.006,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/c9MMNWceZQhKdBGVgoF0Viwd.json
YIKNCvSbIjhOB5PLVvVE6QBG,RH_K_009_Foto011.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/YIKNCvSbIjhOB5PLVvVE6QBG.json
a1UJqjOVUOTgPbfFHLVuvkAf,RH_K_009_Foto004.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/a1UJqjOVUOTgPbfFHLVuvkAf.json
a2akXXthlWXLbjYYXMihpMzH,RH_K_009_Foto012.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/a2akXXthlWXLbjYYXMihpMzH.json
cMgJr8eLdOTUYnjbCIGRAch7,RH_K_009_Foto014.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/cMgJr8eLdOTUYnjbCIGRAch7.json
d1LUPMRKM7eRWPMQGRavPLEx,RH_K_009_Foto016.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/d1LUPMRKM7eRWPMQGRavPLEx.json
flQosLKrAS9ifj8jNajjCcK1,RH_K_009_Foto006.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/flQosLKrAS9ifj8jNajjCcK1.json
g2SXKWCPSXPMNWOVUECJ8OqL,RH_K_009_Foto023.JPG,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/g2SXKWCPSXPMNWOVUECJ8OqL.json
kPINcbJWMgaWINWhlonuoUxb,RH_K_009_Foto021.JPG,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/kPINcbJWMgaWINWhlonuoUxb.json
l2OTbEkKYHhUEXJnVWZLkkGw,RH_K_009_Foto018.JPG,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/l2OTbEkKYHhUEXJnVWZLkkGw.json
p2attNfScMbyd7gloKrOtJ9J,RH_K_009_Foto001.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/p2attNfScMbyd7gloKrOtJ9J.json
rqaQUdGUVLqAcfj6cr3EvSix,RH_K_009_Foto019.JPG,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/rqaQUdGUVLqAcfj6cr3EvSix.json
CYHgCogDPTRHahcOilz3cmgE,RH_K_009_Foto010.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/CYHgCogDPTRHahcOilz3cmgE.json
DUg9HNmWUmVcbQbeKmoQdXEQ,RH_K_009_Foto015.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/DUg9HNmWUmVcbQbeKmoQdXEQ.json
H2jUShPAFBVJgm5ajPxwcSxA,RH_K_009_Foto008.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/H2jUShPAFBVJgm5ajPxwcSxA.json
LT7XicO9fQRtIGMCG9ggAdTH,RH_K_009_C_Foto017.JPG,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/LT7XicO9fQRtIGMCG9ggAdTH.json
N1ZphuCWJFghFR9CMZnE1Ryk,RH_K_009_Foto013.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/N1ZphuCWJFghFR9CMZnE1Ryk.json
O1graq8hgVFgURhcTc37tlez,RH_K_009_Foto009.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/O1graq8hgVFgURhcTc37tlez.json
P1GOZWThkfnTESV5KJdoXzj1,RH_K_009_Foto005.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/P1GOZWThkfnTESV5KJdoXzj1.json
PQEPQ6caAWPYWAUpMNGSmdzf,RH_K_009_Foto024.JPG,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/PQEPQ6caAWPYWAUpMNGSmdzf.json
R28lUcNKWQOXiZgRbH5yvk9U,RH_K_009_Foto002.jpg,,Rubenshuis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/rubenshuis/manifests/R28lUcNKWQOXiZgRbH5yvk9U.json
